date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:33:47	7536/7536	---M--	200	added ('OK')	font/woff	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/vendor/rs-plugin/font/revicons.woff?5510888	D:/Dinaut/Dinaut/dinaut.com/peru/vendor/rs-plugin/font/revicons90c6.woff	(from https://dinaut.com/peru/vendor/rs-plugin/css/settings.css)
23:33:48	11968/11968	---M--	200	added ('OK')	font/ttf	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/vendor/rs-plugin/font/revicons.ttf?5510888	D:/Dinaut/Dinaut/dinaut.com/peru/vendor/rs-plugin/font/revicons90c6.ttf	(from https://dinaut.com/peru/vendor/rs-plugin/css/settings.css)
23:33:48	13532/13532	---M--	200	added ('OK')	image/svg+xml	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/vendor/rs-plugin/font/revicons.svg?5510888	D:/Dinaut/Dinaut/dinaut.com/peru/vendor/rs-plugin/font/revicons90c6.svg	(from https://dinaut.com/peru/vendor/rs-plugin/css/settings.css)
23:33:48	127083/127083	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/stock-7.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/stock-7.jpg	(from https://dinaut.com/peru/nosotros.php)
23:33:49	110783/110783	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/responsabilidad.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/responsabilidad.jpg	(from https://dinaut.com/peru/nosotros.php)
23:33:49	41158/41158	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/producto1.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/producto1.jpg	(from https://dinaut.com/peru/productos.php)
23:33:49	132259/132259	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/fondo-productos.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/fondo-productos.jpg	(from https://dinaut.com/peru/productos.php)
23:33:49	76236/76236	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/productos/8.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/productos/8.jpg	(from https://dinaut.com/peru/productos.php)
23:33:49	81926/81926	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/productos/2.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/productos/2.jpg	(from https://dinaut.com/peru/productos.php)
23:33:50	82881/82881	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/productos/3.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/productos/3.jpg	(from https://dinaut.com/peru/productos.php)
23:33:50	137089/137089	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/productos/7.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/productos/7.jpg	(from https://dinaut.com/peru/productos.php)
23:33:50	52644/52644	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/productos/5.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/productos/5.jpg	(from https://dinaut.com/peru/productos.php)
23:33:50	54198/54198	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/productos/6.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/productos/6.jpg	(from https://dinaut.com/peru/productos.php)
23:33:51	45637/45637	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/productos/10.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/productos/10.jpg	(from https://dinaut.com/peru/productos.php)
23:33:51	91201/91201	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/productos/9.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/productos/9.jpg	(from https://dinaut.com/peru/productos.php)
23:33:51	93250/93250	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/servicios-fondo.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/servicios-fondo.jpg	(from https://dinaut.com/peru/montaje_conexiones_electricas.php)
23:33:51	204862/204862	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/servicios/montaje1.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/servicios/montaje1.jpg	(from https://dinaut.com/peru/montaje_conexiones_electricas.php)
23:33:52	230858/230858	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/servicios/montaje3.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/servicios/montaje3.jpg	(from https://dinaut.com/peru/montaje_conexiones_electricas.php)
23:33:52	234052/234052	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/servicios/montaje2.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/servicios/montaje2.jpg	(from https://dinaut.com/peru/montaje_conexiones_electricas.php)
23:33:52	241074/241074	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/servicios/montaje4.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/servicios/montaje4.jpg	(from https://dinaut.com/peru/montaje_conexiones_electricas.php)
23:33:52	12246/12246	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/galeria/proyectos/logo-2.png	D:/Dinaut/Dinaut/dinaut.com/peru/galeria/proyectos/logo-2.png	(from https://dinaut.com/peru/montaje_conexiones_electricas.php)
23:33:52	24244/24244	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/galeria/proyectos/EDEGEL.png	D:/Dinaut/Dinaut/dinaut.com/peru/galeria/proyectos/EDEGEL.png	(from https://dinaut.com/peru/montaje_conexiones_electricas.php)
23:33:53	10663/10663	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/galeria/proyectos/logo-3.png	D:/Dinaut/Dinaut/dinaut.com/peru/galeria/proyectos/logo-3.png	(from https://dinaut.com/peru/montaje_conexiones_electricas.php)
23:33:53	726388/726388	---M--	200	added ('OK')	application/pdf	date:Thu,%2004%20Apr%202019%2015:09:13%20GMT	https://dinaut.com/peru/images/pdf/brochure-dinaut.pdf	D:/Dinaut/Dinaut/dinaut.com/peru/images/pdf/brochure-dinaut.pdf	(from https://dinaut.com/peru/montaje_conexiones_electricas.php)
23:33:53	863620/863620	---M--	200	added ('OK')	application/pdf	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/pdf/certificacionesSSK.pdf	D:/Dinaut/Dinaut/dinaut.com/peru/images/pdf/certificacionesSSK.pdf	(from https://dinaut.com/peru/montaje_conexiones_electricas.php)
23:33:53	746/746	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:34:48%20GMT	https://dinaut.com/peru/capacitaciones.php	D:/Dinaut/Dinaut/dinaut.com/peru/capacitaciones.php	(from https://dinaut.com/peru/montaje_conexiones_electricas.php)
23:33:54	145026/145026	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/servicios/ingenieria-basica1.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/servicios/ingenieria-basica1.jpg	(from https://dinaut.com/peru/ingenieria_basica_detalle.php)
23:33:54	155451/155451	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/servicios/ingenieria-basica2.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/servicios/ingenieria-basica2.jpg	(from https://dinaut.com/peru/ingenieria_basica_detalle.php)
23:33:54	173773/173773	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/servicios/ingenieria-basica3.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/servicios/ingenieria-basica3.jpg	(from https://dinaut.com/peru/ingenieria_basica_detalle.php)
23:33:54	127908/127908	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/servicios/ingenieria-basica4.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/servicios/ingenieria-basica4.jpg	(from https://dinaut.com/peru/ingenieria_basica_detalle.php)
23:33:55	153265/153265	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/servicios/ingenieria-dinaut1.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/servicios/ingenieria-dinaut1.jpg	(from https://dinaut.com/peru/ingenieria_desarrollo_aplicaciones.php)
23:33:55	132996/132996	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/servicios/ingenieria-dinaut2.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/servicios/ingenieria-dinaut2.jpg	(from https://dinaut.com/peru/ingenieria_desarrollo_aplicaciones.php)
23:33:55	166811/166811	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/servicios/ingenieria-dinaut3.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/servicios/ingenieria-dinaut3.jpg	(from https://dinaut.com/peru/ingenieria_desarrollo_aplicaciones.php)
23:33:55	110040/110040	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/servicios/comisionamiento-dinaut1.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/servicios/comisionamiento-dinaut1.jpg	(from https://dinaut.com/peru/comisionamiento_puesta_marcha.php)
23:33:55	150311/150311	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/servicios/comisionamiento-dinaut2.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/servicios/comisionamiento-dinaut2.jpg	(from https://dinaut.com/peru/comisionamiento_puesta_marcha.php)
23:33:56	140959/140959	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/servicios/comisionamiento-dinaut3.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/servicios/comisionamiento-dinaut3.jpg	(from https://dinaut.com/peru/comisionamiento_puesta_marcha.php)
23:33:56	93140/93140	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/servicios/comisionamiento-dinaut4.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/servicios/comisionamiento-dinaut4.jpg	(from https://dinaut.com/peru/comisionamiento_puesta_marcha.php)
23:33:57	25983/25983	---MCZ	200	added ('OK')	text/css	date:Mon,%2026%20Jul%202021%2004:33:56%20GMT	https://cdn.rawgit.com/michalsnik/aos/2.1.1/dist/aos.css	D:/Dinaut/Dinaut/cdn.rawgit.com/michalsnik/aos/2.1.1/dist/aos.css	(from https://dinaut.com/peru/proyectos.php)
23:33:57	4775/4775	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2019:28:51%20GMT	https://dinaut.com/peru/galeria/proyectos/volcan.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/galeria/proyectos/volcan.jpg	(from https://dinaut.com/peru/proyectos.php)
23:33:57	3841/3841	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2019:17:05%20GMT	https://dinaut.com/peru/galeria/proyectos/upc.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/galeria/proyectos/upc.jpg	(from https://dinaut.com/peru/proyectos.php)
23:33:57	4183/4183	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2019:13:40%20GMT	https://dinaut.com/peru/galeria/proyectos/utp.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/galeria/proyectos/utp.jpg	(from https://dinaut.com/peru/proyectos.php)
23:33:57	9064/9064	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2018:35:02%20GMT	https://dinaut.com/peru/galeria/proyectos/huancavelica.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/galeria/proyectos/huancavelica.jpg	(from https://dinaut.com/peru/proyectos.php)
23:33:58	31120/31120	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2018:30:41%20GMT	https://dinaut.com/peru/galeria/proyectos/backus_logo.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/galeria/proyectos/backus_logo.jpg	(from https://dinaut.com/peru/proyectos.php)
23:33:58	10758/10758	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2018:28:56%20GMT	https://dinaut.com/peru/galeria/proyectos/sedapal.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/galeria/proyectos/sedapal.jpg	(from https://dinaut.com/peru/proyectos.php)
23:33:58	4493/4493	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2018:26:14%20GMT	https://dinaut.com/peru/galeria/proyectos/quimpac.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/galeria/proyectos/quimpac.jpg	(from https://dinaut.com/peru/proyectos.php)
23:33:58	8115/8115	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2018:22:08%20GMT	https://dinaut.com/peru/galeria/proyectos/nexa.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/galeria/proyectos/nexa.jpg	(from https://dinaut.com/peru/proyectos.php)
23:33:58	4598/4598	---M--	200	added ('OK')	image/jpeg	date:Tue,%2021%20Jan%202020%2018:18:37%20GMT	https://dinaut.com/peru/galeria/proyectos/lasbambas.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/galeria/proyectos/lasbambas.jpg	(from https://dinaut.com/peru/proyectos.php)
23:33:59	12446/12446	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2026%20Jul%202021%2004:33:58%20GMT	https://cdn.rawgit.com/michalsnik/aos/2.1.1/dist/aos.js	D:/Dinaut/Dinaut/cdn.rawgit.com/michalsnik/aos/2.1.1/dist/aos.js	(from https://dinaut.com/peru/proyectos.php)
23:33:59	66/66	---MCZ	302	error ('Found')	text/plain	date:Mon,%2026%20Jul%202021%2004:33:58%20GMT	https://unpkg.com/scrollreveal/dist/scrollreveal.min.js	D:/Dinaut/Dinaut/unpkg.com/scrollreveal/dist/scrollreveal.min.cd.delayed	(from https://dinaut.com/peru/proyectos.php)
23:33:59	16613/16613	---MCZ	200	added ('OK')	application/javascript	etag:%2240e5-n5XLAIkG4Gp2p7RgTbQ5UsHCOkY%22	https://unpkg.com/scrollreveal@4.0.9/dist/scrollreveal.min.js	D:/Dinaut/Dinaut/unpkg.com/scrollreveal@4.0.9/dist/scrollreveal.min.js	(from https://dinaut.com/peru/proyectos.php)
23:34:00	42/42	---M--	200	added ('OK')	text/html	date:Mon,%2026%20Jul%202021%2004:33:59%20GMT	https://dinaut.com/peru/include/proyectos-response.php?json&servicio=	D:/Dinaut/Dinaut/dinaut.com/peru/include/proyectos-response6ec0.html	(from https://dinaut.com/peru/proyectos.php)
23:34:00	3460/3460	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Jul%202021%2004:33:59%20GMT	https://dinaut.com/peru/include/proyectos-response.php?json	D:/Dinaut/Dinaut/dinaut.com/peru/include/proyectos-response466d.html	(from https://dinaut.com/peru/proyectos.php)
23:34:01	114137/114137	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jun%202021%2017:50:32%20GMT	https://dinaut.com/peru/galeria/entrenamiento/b7144c_18-20AGOSTO-2021.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/galeria/entrenamiento/b7144c_18-20AGOSTO-2021.jpg	(from https://dinaut.com/peru/entrenamiento.php)
23:34:01	115785/115785	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jun%202021%2017:23:19%20GMT	https://dinaut.com/peru/galeria/entrenamiento/1b43b9_23-27AGOSTO21.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/galeria/entrenamiento/1b43b9_23-27AGOSTO21.jpg	(from https://dinaut.com/peru/entrenamiento.php)
23:34:01	139530/139530	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jun%202021%2016:57:12%20GMT	https://dinaut.com/peru/galeria/entrenamiento/8bf8e3_12-13agosto21.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/galeria/entrenamiento/8bf8e3_12-13agosto21.jpg	(from https://dinaut.com/peru/entrenamiento.php)
23:34:01	112734/112734	---M--	200	added ('OK')	image/jpeg	date:Tue,%2022%20Jun%202021%2016:51:57%20GMT	https://dinaut.com/peru/galeria/entrenamiento/a8fbe0_09-11-AGOSTO21.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/galeria/entrenamiento/a8fbe0_09-11-AGOSTO21.jpg	(from https://dinaut.com/peru/entrenamiento.php)
23:34:02	25433/25433	---M-Z	200	added ('OK')	text/html	date:Mon,%2026%20Jul%202021%2004:34:01%20GMT	https://dinaut.com/peru/entrenamiento.php?p=1	D:/Dinaut/Dinaut/dinaut.com/peru/entrenamientocff1.html	(from https://dinaut.com/peru/entrenamiento.php)
23:34:02	60979/60979	---M--	200	added ('OK')	application/javascript	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/vendor/form-validator/jquery.form-validator.js	D:/Dinaut/Dinaut/dinaut.com/peru/vendor/form-validator/jquery.form-validator.js	(from https://dinaut.com/peru/contacto.php)
23:34:03	84378/84378	---M--	200	added ('OK')	image/jpeg	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/images/bolsa-laboral1.jpg	D:/Dinaut/Dinaut/dinaut.com/peru/images/bolsa-laboral1.jpg	(from https://dinaut.com/peru/bolsa_laboral.php)
23:34:04	933/933	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/vendor/rs-plugin/assets/gridtile.png	D:/Dinaut/Dinaut/dinaut.com/peru/vendor/rs-plugin/assets/gridtile.png	(from https://dinaut.com/peru/vendor/rs-plugin/css/settings.css)
23:34:04	931/931	---M--	200	added ('OK')	image/png	date:Mon,%2023%20Jul%202018%2022:18:19%20GMT	https://dinaut.com/peru/vendor/rs-plugin/assets/gridtile_white.png	D:/Dinaut/Dinaut/dinaut.com/peru/vendor/rs-plugin/assets/gridtile_white.png	(from https://dinaut.com/peru/vendor/rs-plugin/css/settings.css)
